FEI,Firm_Name ,Count_of_Operations,FDA483_Issued 
3009137839,Dr. Andrey Gurevich,1,Y
3009137875,Konstatin Gurevich,1,Y
3009139723,Richard De La Garza  II  Ph.D,1,Y
3009139723,Richard De La Garza  II  Ph.D,1,
3009141733,Caterina P. Minniti  M.D.  Clinical Investigator,1,N
3009143868,Clarita S. Ketels  D.O.,1,Y
3009143910,Dewitt Bolton. MD,1,N
3009143994,Super Religare Laboratories Limited,1,Y
3009144125,Dong Ming Cui  MD,1,N
3009146778,Trimel Pharmaceuticals Corporation,1,N
3009147509,Muzaffar H. Qazilbash  M.D.,1,Y
3009149670,Martin  Dr Tomas Segura,1,N
3009149689,Danilo  Dr Toni,1,N
3009152042,National Laboratory of Health  Environment and Foodstuffs,1,N
3009153611,Lancing C. Patterson  MD,1,Y
3009154441,Tesaro  Inc.,1,N
3009154820,Accutest Clinical Research Pvt Ltd,1,N
3009156119,Mark R. Sarfati  M.D.,1,Y
3009157660,Michael R. Migden  M.D.  Clinical Investigator,1,Y
3009157663,Anthony E. Oro,1,Y
3009157890,University of Oxford,1,N
3009157953,Gabriele Kunowski,1,N
3009158263,Jeffrey Tauth  MD,1,N
3009161154,Robert P. Wunderlich  DPM  PA,1,Y
3009161176,Norman Kalmin  M.D.,1,Y
3009163403,Pinnacle Research Group  LLC,1,N
3009165736,Ken Rich  MD,1,N
3009165741,Marksans Pharmaceuticals  Ltd,1,Y
3009165741,Marksans Pharmaceuticals  Ltd,1,
3009166070,Guillermo Torre-Amione  MD  PhD,1,Y
3009167194,Dr. Herman B. Cheek,1,N
3009167194,Dr. Herman B. Cheek,1,Y
3009167194,Dr. Herman B. Cheek,1,
3009168198,Andrew Schreiber,1,Y
3009170433,Christine Leburn-Frenay,1,N
3009170493,jan mares,1,N
3009170913,Clekis Terry  DVM,1,N
3009174948,Jean-Yves Blay MD,1,N
3009174948,Jean-Yves Blay MD,1,Y
3009177166,Matthew B. Zook  M.D.  Ph.D.,1,N
3009178119,Rita R Ellithorpe dba Tustin Longevity Center,1,Y
3009185517,Klinische Forschung,1,N
3009187503,Douglas Van Drie  M.D.,1,Y
3009187503,Douglas Van Drie  M.D.,1,
3009189871,Nicolas Chronos MD,1,N
3009190439,Mark J. Krinock  M.D.,1,N
3009192495,Frederick Memorial Hospital IRB,1,N
3009192495,Frederick Memorial Hospital IRB,1,Y
3009192521,Johns Hopkins Bloomberg School of Public Health IRB,1,N
3009192552,MaGil IRB ,1,N
3009192638,Rosalind Franklin University of Medicine & Science IRB,1,N
3009192653,Southern IL Hosp. Services dba Memorial Hosp. Carbondale IRB,1,Y
3009192796,Gary W. Schlichter  M.D.,1,N
3009192916,St. Claire Regional Medical Center IRB,1,N
3009194726,Plaza Medical Center of Fort Worth,1,N
3009194850,St. Anthony Hospital,1,Y
3009194999,Northern Indiana Cancer Research Consortium IRB,1,N
3009194999,Northern Indiana Cancer Research Consortium IRB,1,Y
3009195107,Dean L. Rider  MD,1,N
3009195533,Lauret  Michael H.  MD,1,N
3009195551,Anne Wallace,1,Y
3009195561,Orlando Regional Healthcare System  Inc. IRB,1,N
3009195613,Vernon Sondak,1,Y
3009195676,State of Florida Department of Health IRB,1,N
3009195756,Tallahasee Medical Ctr Inc d/b/a Capital Regional Medical,1,Y
3009197681,Kansas City Oncology Program IRB,1,Y
3009197810,Carl T. Hayden VA Medical Center IRB,1,N
3009197883,San Diego Hospice & Institute for Palliative Medicine IRB,1,Y
3009197898,David Cook,1,N
3009198310,Bellin Health Corporate IRB,1,Y
3009198310,Bellin Health Corporate IRB,1,
3009198323,Holy Family Memorial Inc. IRB,1,N
3009200288,Peter  J. Winkle M.D.,1,Y
3009200301,Kathy Miller  M.D.,1,Y
3009200429,Trinity Hospital IRB # 1,1,N
3009200773,Lee Cranmer,1,N
3009200781,Charles Forscher,1,N
3009200817,VA Tennesee Valley Healthcare System IRB,1,Y
3009200991,Maine General Medical Center IRB,1,N
3009202785,Middlesex Hospital IRB,1,N
3009202819,Portsmouth Regional Hospital IRB,1,N
3009203427,VA Connecticut Health Care System IRB,1,N
3009204248,Oscar R. Minuchin,1,N
3009204250,Sergiy Polyvoda,1,N
3009204317,Roberto Vieira Botelho  MD,1,N
3009204317,Roberto Vieira Botelho  MD,1,Y
3009204326,Adriana Dumitrescu,1,N
3009205735,Arnot Health IRB,1,Y
3009205750,New York Methodist Hospital IRB,1,Y
3009205831,SUNY Buffalo IRB Health Sciences Committee A & B,1,N
3009205958,Philadelphia College of Osteopathic Medicine IRB,1,N
3009206342,Eastern Idaho Regional Medical Center IRB  HCA,1,Y
3009206342,Eastern Idaho Regional Medical Center IRB  HCA,1,
3009206364,otOregon College Oriental Medicine IRB,1,Y
3009206364,otOregon College Oriental Medicine IRB,1,
3009207130,Balingit  Peter  P.  M.D.,1,N
3009208178,Debra Carter-Miller,1,Y
3009208243,John F. Ward III  MD,1,Y
3009208577,Julio A Ramirez MD,1,N
3009208581,William McGee,1,Y
3009208823,James B. Chadduck  MD,1,N
3009209266,Michael R. Hahn  II  M.D.,1,Y
3009214596,Mary Petruso,1,N
3009215269,Chaer  M.D.  Rabih A.,1,N
3009215269,Chaer  M.D.  Rabih A.,1,Y
3009215852,Dr. William C. Huang,1,N
3009216424,Emott AG,1,N
3009217408,Goldberg MD  Lee R,1,N
3009218481,Anthony D. D'Urzo  M.D.,1,N
3009221661,Washigton University RDRC,1,N
3009221888,University of Pittsburgh RDRC #161,1,N
3009222214,Edward L. Gheiler  MD,1,Y
3009222322,Children's Hospital of Michigan RDRC PET Center,1,Y
3009222448,Rolando Garcia  Jr.  MD,1,N
3009222448,Rolando Garcia  Jr.  MD,1,Y
3009223689,Sarah Colombini Osborn  DVM,1,Y
3009224219,Mark S. Kipnes. M.D.,1,Y
3009224894,Sethi  Khalid A. M.D. Clinical Investigator,1,N
3009226357,William L. Flowers,1,N
3009226358,John O'Connell MD,1,N
3009226944,Cheryl M. Burgess  MD,1,N
3009226945,Boyle  Andrew  M.D.  Cl. Inv.  Aurora St. Lukes Med Ctr,1,
3009229301,Chawla  Dr Atul,1,N
3009234939,Sean P Lyden MD,1,Y
3009235421,Globus  Helen  DVM  Clinical Investigator,1,N
3009236329,THOMAS  Xavier  MD  PhD,1,Y
3009237511,Joseph Fulton MD,1,N
3009237516,Robert Mendes MD,1,Y
3009237532,Paul R. Cheney MD,1,N
3009237655,Amy Mulroy  M.D.,1,N
3009238036,Paul A. Gurbel  MD,1,N
3009241199,W. Daniel Bradley  M.D.,1,Y
3009244796,Janos Takacs  MD  PhD,1,Y
3009244851,Quest Life Sciences Pvt.  Ltd.,1,N
3009245000,Daniel Raul Vogel,1,N
3009245021,Cesar Javier Zaidman,1,N
3009245056,Shulin Wu MD,1,N
3009245075,Shiyao Wu MD,1,Y
3009246888,Keith Atassi  M.D.,1,Y
3009246983,Volodymyr Lebedynets  MD,1,Y
3009246989,Prof Lyudmyla Dzyak,1,N
3009246989,Prof Lyudmyla Dzyak,1,Y
3009247003,Prof Valery Bitenskyy  MD  PhD  ScD,1,Y
3009249034,Andrey Sussekov,1,N
3009249598,Ahmet Uluer,1,N
3009250009,Kiat Ruxrungtham,1,N
3009250023,Kulkanya Chokephaibulkit,1,N
3009250059,Jose Henrique Pilotto,1,N
3009254136,Sironis Inc,1,N
3009254136,Sironis Inc,1,Y
3009254136,Sironis Inc,1,
3009255166,Onyx Pharmaceuticals  Inc.  a Subsidiary of Amgen  Inc.,1,N
3009255503,Vij  Ravi,1,Y
3009255503,Vij  Ravi,1,
3009255642,Gateway Analytical  LLC.,1,
3009257476,Francois Blouin,1,Y
3009257563,Michael DeSantis,1,N
3009258233,William D. Jordan  Jr.  MD,1,N
3009259775,T. Brooks Vaughn  M.D.,1,N
3009260474,Erika D. Driver-Dunckley,1,N
3009260643,Koenig  Mark M.D./ P.I.,1,N
3009261429,N. C. State University Research Administration,1,Y
3009261472,Angela M. Caliendo MD,1,N
3009262574,Hess Philip  MD,1,Y
3009262961,Jenis  Louis G.  M.D.,1,N
3009262961,Jenis  Louis G.  M.D.,1,Y
3009263441,Raymond Schmitt  PhD,1,N
3009264047,Igor Gregoric  MD,1,N
3009266566,Ramsey  Keith DO,1,N
3009266575,Youssef  Jim A.  M.D.,1,N
3009267930,Gratch  Michael J  M.D.,1,N
3009269321,Jayesh S. Kothari  Clinical Investigator,1,N
3009269342,Dr. Kailash Bhatia,1,N
3009269349,Dr. Meethesh Agrawal,1,N
3009269691,Suzanne Kilmer  M.D.,1,N
3009273820,Donald Hurley,1,N
3009274019,Watt  Bruce  MD  Clinical Investigator,1,N
3009274181,Stefan Schneider  M.D.,1,Y
3009274353,Anthony Mills,1,N
3009276645,MedNet Solutions,1,N
3009276725,Kade Huntsman,1,
3009277144,Todd A. Caulfield  M.D.,1,N
3009277144,Todd A. Caulfield  M.D.,1,
3009278232,David Ford,1,Y
3009278268,Aradhana M. Venkatesan  MD  Clinical Investigator,1,Y
3009278313,Dr. Sandeep Gupta,1,Y
3009278325,Human Pharmacology Unit,1,N
3009279429,Raj Bhandari,1,
3009279437,New River Valley Research Institute,1,Y
3009280161,Ty Erickson  MD,1,N
3009282571,Antimicrobial Test Laboratories,1,
3009287529,Dennis J Ward DO,1,N
3009288567,Kjetil Hoye,1,N
3009289208,Antoine G. Tohmeh  M.D.,1,N
3009289208,Antoine G. Tohmeh  M.D.,1,Y
3009289208,Antoine G. Tohmeh  M.D.,1,
3009290321,Anita Ramesh,1,N
3009290396,Kirushna Kumar Kosanam Subramanian,1,N
3009290408,Mikhail Dvorkin,1,N
3009291635,RA Chem Pharma Limited,1,N
3009292062,Sanofi U.S.,1,N
3009296113,Kathleen M. Nicholls  M.D.,1,Y
3009296125,Joe T. R. Clarke  M.D.,1,Y
3009297000,Center of Toxicology and Preclinical Sciences (CTPS),1,Y
3009301290,TCR Medical Corporation,1,N
3009303458,William M. Kufs  MD,1,Y
3009304473,David Pollock MD,1,N
3009304924,Suma P. Shankar,1,N
3009307586,R. Phillip Dellinger  M.D.,1,N
3009307928,Parikh  Dr Parag,1,N
3009307928,Parikh  Dr Parag,1,Y
3009308660,Mark Smith,1,N
3009308834,Katarzyna Cypryk MD,1,N
3009308870,Deerochanawong  Chaicharn,1,N
3009308870,Deerochanawong  Chaicharn,1,Y
3009308883,Sreenivasa Murthy MD,1,N
3009308940,Endogastric Solutions  Inc.,1,Y
3009310924,TIC Gums  White Marsh,1,
3009314875,Jonathan K. Wise,1,Y
3009315161,Priscilla Hollander,1,Y
3009315174,Jain  Dr Rajeev K  Clinical Investigator,1,N
3009315715,James S. Cochran  MD,1,N
3009315715,James S. Cochran  MD,1,Y
3009316075,James E. McDonald II  MD,1,N
3009316553,Dr. Henry H. Woo,1,Y
3009316555,Medpace Inc,1,N
3009316624,Clinton J. Baird  MD,1,Y
3009318323,Robert J Shulman,1,Y
3009318341,Margaret A. Fischl  M.D.,1,N
3009320408,Daniel J. Merenstein  MD,1,Y
3009320620,Fisher  J. Rush  MD,1,N
3009323103,David B. Jessup  MD,1,N
3009323103,David B. Jessup  MD,1,
3009323645,Beckman Research Institute  City of Hope,1,
3009324929,Premier Research International LLC.,1,N
3009325162,PRA International,1,N
3009325330,Nilesh J. Patel  M.D. Clinical Investigator,1,Y
3009325339,David R. Spiegel M.D,1,Y
3009326594,Walter Walthall  IV  M.D.  Clinical Investigator,1,Y
3009326603,Patel  Kashyap  MD,1,N
3009327348,Joseph Mills MD,1,Y
3009327348,Joseph Mills MD,1,
3009327544,Cleveland Clinic Peripheral Vascular Core Laboratory,1,N
3009328340,Daryl R Sybert DO,1,N
3009328876,Ralph A. DeFronzo,1,N
3009329033,William DaVanzo,1,N
3009330496,Matthew J Eagleton MD,1,N
3009330941,George S. Miz  MD,1,Y
3009336975,Andrew Chan  MD,1,Y
3009337497,NCGS Laboratories,1,N
3009338819,Fleming  John O.  MD  Sponsor-Investigator,1,Y
3009339545,Kirk Voelker  MD,1,N
3009341742,Daniel Nader  DO,1,Y
3009348294,Khatib Yazan  MD,1,Y
3009348294,Khatib Yazan  MD,1,
3009349285,Juan V. Guanira Carranza,1,Y
3009349302,Telmo E. Fernandez Cadena,1,N
3009349315,James Campbell,1,N
3009349326,Elizabeth Bukusi,1,N
3009352479,M. Ashraf Mansour  M.D.,1,N
3009352682,Repligen Corporation,1,N
3009353062,Khema Sharma  MD,1,N
3009380549,Stephen L. Aronoff  M.D.,1,Y
3009380714,PharmaNet/i3,1,N
3009381121,MYnd Analytics  Inc.,1,N
3009381121,MYnd Analytics  Inc.,1,
3009381721,Dr. G Viswanathan Speciality Hospitals,1,Y
3009381838,Provepharm Sas,1,N
3009381957,Teresa Coelho,1,N
3009381964,Hartmut Schmidt,1,N
3009382764,Prof. Dr. med. Hermann-Josef Gertz,1,Y
3009382772,Prof. Dr. med. Jurgen Deckert,1,Y
3009382979,Michael J. Cousins,1,Y
3009382992,Guy M. Bashford,1,Y
3009383001,Alina Agafina,1,N
3009384041,Stephan M. Jakob  M.D.,1,Y
3009384042,Anthony Dugard,1,N
3009384525,George A. Pliagas  MD,1,Y
3009385933,Lab 21 Ltd,1,Y
3009386381,Harry Earl Studdard  MD,1,N
3009386416,Gabriel Misango Anabwani,1,Y
3009386436,Michael Joseph Creamer,1,Y
3009386805,Jau-Shin Lou  MD  Ph.D.,1,Y
3009386805,Jau-Shin Lou  MD  Ph.D.,1,
3009387657,Michael Singh  MD  Clinical Investigator,1,N
3009393745,Hazelton Laboratories America  Inc.,1,
3009394449,Bandgar Tushar Ramkrishna,1,
3009394673,Suporn Chuncharunee,1,Y
3009395753,Manohar Angirekula,1,Y
3009395771,Pharmalucence  Inc.,1,N
3009395771,Pharmalucence  Inc.,1,
3009395779,Sonn  Anthony,1,N
3009398420,Robert Hermann,1,N
3009398802,Joanna G. Branstetter  M.D  Orthopedic Surgeon,1,N
3009398802,Joanna G. Branstetter  M.D  Orthopedic Surgeon,1,
3009399569,Roberto Hegg,1,N
3009399570,Sung-Bae Kim  MD  PhD  Professor/Dept of Oncology,1,Y
3009399572,Seock Ah Im  MD,1,N
3009399572,Seock Ah Im  MD,1,Y
3009400806,Martin Burke  DO,1,Y
3009402635,Zachary K. Segal  M.D.,1,Y
3009402762,Tatyana Palatkina,1,Y
3009402766,Petar Lazov,1,N
3009406932,Chromatography Institute of America,1,Y
3009406932,Chromatography Institute of America,1,
3009407863,Elma D Baron MD,1,N
3009408011,Gerald Bertiger  M.D.,1,N
3009410633,Emmanuelle Pourcher,1,N
3009411202,Dr. Thomas Zeller,1,N
3009411202,Dr. Thomas Zeller,1,Y
3009411209,Dr. Patrick Peeters,1,Y
3009411378,Clint B. Walhof  DVM,1,N
3009411433,Kenneth J.  Mitchell  DVM,1,N
3009412416,Robert J. Epstein  M.D.,1,N
3009414462,University of Toledo Pediatric Pharmacology Research Center,1,Y
3009416300,Michael A. Szczesny,1,N
3009416833,Glenn S. Hamroff   M.D.,1,N
3009416882,Moultrie  Henry  MD  Clinical Investigator,1,N
3009416896,Cotton  Mark Fredric  MD  Clinical Investigator,1,N
3009417634,Damien Sanderlin  MD,1,
3009420744,SolAero,1,Y
3009420753,Douglas Lorenz,1,Y
3009420976,Michael Somero,1,N
3009421004,Clay  Dr Patrick,1,Y
3009423283,Dr. David H. Wright,1,N
3009423442,Steven Kantrow  MD,1,N
3009423637,Angel Leon  MD,1,Y
3009423776,Lakomy  Dr. Radek,1,N
3009423777,Prausova  Dr.Jana,1,N
3009424054,Raymond Fong  M.D.,1,N
3009425092,Dr. Donna Futterman,1,N
3009425213,Victoria Lawson MD,1,N
3009425483,David E. Geller,1,Y
3009427790,Jeffrey G. Carr  MD,1,Y
3009427963,Hibbard  Dr Robert,1,N
3009428156,Texas Parks and Wildlife Department,1,
3009429113,Noris Marlene de Socorro Pavia-Ruz  M.D.,1,N
3009429880,Marco Cioppi  MD,1,N
3009430118,Hoopes  Phillip C.  M.D.,1,N
3009430118,Hoopes  Phillip C.  M.D.,1,Y
3009430889,SSM Helathcare St Louis IRB,1,Y
3009430924,Howard T. Robinson  DVM,1,N
3009430924,Howard T. Robinson  DVM,1,Y
3009431656,Denise Yardley  M.D.,1,Y
3009431668,Mikhail Shtivelband,1,N
3009436148,Luc Van Gaal,1,Y
3009436156,Annamaria Colao  M.D.  Ph.D.,1,N
3009436165,Zimeng Jin,1,Y
3009436363,Tennessee Clinical Research Ctr,1,N
3009437284,Joel Politi MD,1,Y
3009439124,Gioi N. Smith-Nguyen,1,Y
3009439134,Dr. Andre D. Williams  MD,1,N
3009439139,John E. Buerkert  MD,1,N
3009439147,Douglas A. Hamerski,1,N
3009439147,Douglas A. Hamerski,1,
3009442585,Guntur  Dr Vamsi,1,Y
3009443882,Dedicated Phase I  Inc.,1,Y
3009445237,Thomas Ervin,1,N
3009445449,Erik Spayde  MD,1,N
3009445972,Borrowman  Andrew,1,N
3009446900,Said R. Beydoun  M.D.,1,N
3009447440,United Biosource Corp,1,N
3009447535,Lawrence Waldman,1,N
3009448362,Dr. Predrag Minic,1,Y
3009448374,Ivan Galabov,1,Y
3009448379,Penka Perenovska,1,Y
3009448388,Ivanka Ognianova Galeva,1,Y
3009449600,David Boyer  MD,1,Y
3009449759,Joel Pearlman  MD,1,N
3009449949,Knox Community Hospital IRB,1,Y
3009451230,Thuong C. Van Ha  M.D.,1,Y
3009451828,Kirsi Rinne,1,N
3009451838,Tarja Jarvi,1,N
3009453953,Kevin Waltz  OD  MD,1,Y
3009454674,Paul A. Benson  D.O.,1,Y
3009456613,Gulla Surya Prakash,1,N
3009458178,Environmental Scientifics Group,1,N
3009459509,Dr. Peter Telekes,1,N
3009460143,Exova (UK) Ltd.,1,N
3009460601,Professor Penko Shotekov,1,Y
3009460602,Piotr Czapinski,1,Y
3009460603,Professor Silvio Basic,1,N
3009460624,Dr. Melvin H. Seid - Clinical Investigator,1,N
3009460624,Dr. Melvin H. Seid - Clinical Investigator,1,Y
3009460637,Bernard Corbett  M.D.,1,Y
3009460645,Sudhirkumar Patel  MD,1,Y
3009460645,Sudhirkumar Patel  MD,1,
3009460914,Schultz  Gregory  MD  Clinical Investigator,1,N
3009461166,Michael D. Capel  DVM  Clinical Investigator,1,N
3009466529,Marek Pertkiewicz,1,N
3009466547,Marek Kunecki,1,Y
3009469557,Patricia Hibberd  MD,1,N
3009471152,G. Alexander West  M.D.,1,Y
3009471796,Harinder S. Gogia  MD,1,Y
3009472289,Veterans Health Administration Central Office IRB,1,N
3009475813,Brendan Lee,1,Y
3009475819,George Diaz  M.D.  Ph.D.,1,N
3009475847,Rhead  William J.  M.D.,1,Y
3009478139,Augusto D. Pichard  M.D.,1,N
3009478139,Augusto D. Pichard  M.D.,1,Y
3009478190,John Laird  MD,1,N
3009478802,Allen MD  Kathleen,1,Y
3009480042,Lou Ann Maes  M.D.,1,Y
3009480377,Jacek Mizerski,1,Y
3009480383,Leszek Szenborn MD PhD,1,N
3009487425,Novartis Pharma AG,1,N
3009487814,Markus A. Heilig,1,Y
3009490234,Tolmar Inc,1,Y
3009495988,Ekso Bionics,1,Y
3009496163,Oral Alpan  MD,1,N
3009496766,Harold Burstein,1,Y
3009500567,Dr. Jorge W. Lasso,1,N
3009500579,Elinor Ben-Menachem,1,N
3009502678,Michael A. Szczesny  M.D.,1,N
3009502706,Eric A. Sheldon  MD,1,N
3009502706,Eric A. Sheldon  MD,1,Y
3009502765,Pearl IRB,1,N
3009502805,Institutional Review Board Services IRB,1,N
3009502896,Wim Van Paesschen,1,N
3009504078,Paz  Nelly G.  MD,1,N
3009506644,John Joseph Hewett  M.D.,1,Y
3009506728,Zimmerman Research,1,N
3009510975,Reliance Life Sciences PVT LTD,1,N
3009511343,Edward Y. Woo  MD,1,Y
3009515460,Ramon Bautista  M.D.  M.B.A.,1,Y
3009518416,Ascent Pharmaceuticals  Inc.,1,N
3009518586,Michael Frevel,1,N
3009522993,David J. Goldberg  MD,1,Y
3009526890,Marius Hoeper,1,N
3009526898,Toru Satoh,1,N
3009526901,Ekkehard Gruneig,1,N
3009530688,Freeman  Dr James C,1,Y
3009530711,Quay Pharmaceuticals Ltd.,1,N
3009531128,Amit Mehta  MD,1,Y
3009531407,University of California Davis,1,Y
3009532223,Alvaro Camacho  MD,1,N
3009535695,Kolb  David  DVM  Clinical Investigator,1,N
3009539290,Dirk J. Blom,1,N
3009539311,Hendrik du Toit Theron,1,Y
3009540910,Hanka Hertmanowska  M.D.,1,N
3009540920,Dragana Obradovic  MD,1,Y
3009540944,Eva Havrdova,1,N
3009540947,Davion Inc,1,N
3009540947,Davion Inc,1,Y
3009540948,Tomasz Zielinski  MD  PhD,1,N
3009540948,Tomasz Zielinski  MD  PhD,1,Y
3009543221,Elahi  Dariush  Ph.D.,1,Y
3009543500,Axon Hospitals,1,N
3009543806,Tory Sullivan  M.D.  P.A.,1,N
3009543806,Tory Sullivan  M.D.  P.A.,1,Y
3009543806,Tory Sullivan  M.D.  P.A.,1,
3009543820,Linda Stein Gold  M.D.,1,N
3009543874,SGS M Scan GMBH  Life Sciences Services,1,Y
3009543965,International Cellular Medicine Society IRB,1,Y
3009543965,International Cellular Medicine Society IRB,1,
3009545175,Chebel  Ricardo C.  DVM  Clinical Investigator,1,N
3009548429,Navidea Biopharmaceuticals Inc,1,N
3009548429,Navidea Biopharmaceuticals Inc,1,Y
3009548542,Josefina Romaguera,1,Y
3009548755,Amy Dwyer MD,1,N
3009555291,Marina Cuchel,1,N
3009555942,Dr. Francisco Garcia  M.D.,1,N
3009560621,Chariny Herring,1,N
3009560631,Michael J Biunno  MD,1,N
3009561591,Kevin Au  BVMS,1,N
3009562359,Jungbluth  Deanne,1,N
3009562371,Mallinson  Charles ,1,Y
3009562376,Neil B. Leikach  RPh,1,N
3009562447,Palmetto Health Richland-IRB,1,N
3009562638,Dr. Bernd Jilma,1,Y
3009562672,Dipl.-Med. Ute Leib (or Dr. Med. Maria Westphal),1,N
3009562678,Belinda R. Yen-Lieberman  Ph.D.,1,N
3009562723,Matthew G. McMenemy  MD,1,Y
3009563793,Guy N. Piegari  M.D.,1,N
3009565053,HRC Fertility,1,N
3009566712,Maciek Janusz Kozina  M.D,1,N
3009567138,East Tennessee Clinical Research  Inc,1,N
3009568331,Wolfgang Loidl,1,N
3009568404,Frederick Raal,1,Y
3009568467,Prashilia Soma,1,Y
3009568515,Richard Ceska,1,N
3009568648,Andrew Armstrong,1,N
3009568655,Oscar Goodman  M.D.,1,N
3009568761,Medivation  Inc.,1,Y
3009569098,Aegerion Pharmaceuticals  Inc.,1,N
3009569098,Aegerion Pharmaceuticals  Inc.,1,Y
3009569111,Mark P. Christiansen  M.D.,1,N
3009569111,Mark P. Christiansen  M.D.,1,Y
3009572447,Miami Dermatology Research Institute  LLC,1,N
3009572447,Miami Dermatology Research Institute  LLC,1,
3009572451,Burkett Glen  DACVD,1,N
3009573733,Carl Owada  MD,1,Y
3009573796,Intrinsic Imaging  LLC,1,N
3009574186,Kimberly S Coyner  DVM  DACVD,1,N
3009574457,Erode Cancer Centre,1,N
3009574767,Steven W. Pipe  M.D.,1,Y
3009574884,Mohamad Ayman Ghraowi  M.D.,1,N
3009574901,Eddie Hu,1,Y
3009574959,Mark Hoyer  M.D.,1,Y
3009575681,Terry Grieshaber  DVM,1,N
3009577251,David H. Stone  MD,1,N
3009577564,Umesh Jalihal,1,Y
3009577572,Limas Kupcinskas,1,Y
3009578289,Triskelion B.V.,1,N
3009578289,Triskelion B.V.,1,Y
3009579672,Keyur Harshadray Parikh,1,Y
3009579680,Jing Zhicheng,1,N
3009583139,Michael E. Pichichero  M.D.,1,Y
3009583164,R. James White  MD  PhD,1,N
3009583380,Lombard Medical Technologies Inc,1,N
3009583769,Joseph C. Hung  Ph.D. [Mayo Clinic],1,N
3009584858,Joshua Goldstein  M.D,1,Y
3009584863,Padmini B. Atri  MD,1,N
3009584870,Sarah D. Atkinson  M.D.,1,N
3009585530,Onder  Dr Robert,1,N
3009586209,Laurence H. Belkoff D.O.,1,Y
3009588107,Laurie A. Harris-Ford  MD,1,N
3009588133,Anne Neff  MD,1,N
3009589832,George Ryckman,1,Y
3009592337,Matthew S. Benz  M.D.,1,N
3009592346,James M. Jumper  M.D./Principal Investigator,1,N
3009593648,Vachani  Anil MD,1,Y
3009595578,David E. Dong,1,Y
3009595578,David E. Dong,1,
3009595921,Michael E. Schwartz  D.O.,1,N
3009596279,Azzur Labs  LLC,1,N
3009598900,Malcolm D. Paul  M.D.  F.A.C.S.  Inc.,1,Y
3009598981,SigmaGraft Inc,1,N
3009598981,SigmaGraft Inc,1,Y
3009600098,Lightlab Imaging  Inc.,1,Y
3009607315,Dr. Jon E. Stahlman  M.D.,1,N
